sf,strategy,query_id,elapsed_N2,elapsed_N5,node_scaling_speedup,time_reduction_pct,scaling_efficiency,time_comparison_class
100,D1,Q203,162.928,202.653,0.8039752680690639,-24.381935578906017,0.3215901072276256,N2 mai rapid
100,D1,Q204,37.376,58.373,0.640296027272883,-56.17776113013699,0.2561184109091532,N2 mai rapid
100,D1,Q205,43.897,20.334,2.158798072194354,53.67792787662027,0.8635192288777416,N5 mai rapid
100,D1,Q206,36.095,22.389,1.6121756219572112,37.97201828508104,0.6448702487828845,N5 mai rapid
100,D1,Q207,23.12,12.5,1.8496000000000001,45.93425605536333,0.73984,N5 mai rapid
100,D1,Q212,335.909,345.292,0.9728258980804653,-2.7933160469055553,0.3891303592321861,Similar (+/-5%)
100,D1,Q213,199.942,860.978,0.2322266074162174,-330.61387802462707,0.09289064296648696,N2 mai rapid
100,D1,Q214,199.954,1465.654,0.1364264690029161,-632.9955889854666,0.05457058760116644,N2 mai rapid
100,D1,Q215,199.271,457.968,0.43511992104251823,-129.82170009685302,0.1740479684170073,N2 mai rapid
100,D1,Q216,20.437,38.98,0.5242945100051309,-90.73249498458675,0.20971780400205237,N2 mai rapid
100,D1,Q217,17.195,16.736,1.0274259082217974,2.669380633905203,0.41097036328871894,Similar (+/-5%)
100,D1,Q218,16.999,16.945,1.0031867807612864,0.3176657450438173,0.40127471230451456,Similar (+/-5%)
100,D1,Q219,205.573,211.968,0.9698303517512078,-3.110817082009788,0.3879321407004831,Similar (+/-5%)
100,D1,Q222,975.334,566.876,1.7205420585807125,41.878782037742965,0.688216823432285,N5 mai rapid
100,D1,Q223,7.72,8.49,0.9093050647820965,-9.974093264248712,0.3637220259128386,N2 mai rapid
100,D1,Q224,6.664,6.733,0.989751967919204,-1.0354141656662657,0.39590078716768157,Similar (+/-5%)
100,D1,Q225,152.401,139.731,1.0906742240447718,8.313593742823219,0.4362696896179087,N5 mai rapid
100,D1,Q226,126.843,139.263,0.9108162254152216,-9.791632175208724,0.36432649016608865,N2 mai rapid
100,D1,Q227,366.806,360.981,1.0161365833658835,1.588032911130131,0.4064546333463534,Similar (+/-5%)
100,D1,Q228,304.771,399.035,0.763770095355044,-30.929451949168396,0.3055080381420176,N2 mai rapid
100,D1,Q229,79.229,89.356,0.8866668158825373,-12.781935907306663,0.3546667263530149,N2 mai rapid
100,D1,Q230,45.565,57.434,0.7933454051607062,-26.048502139800284,0.31733816206428245,N2 mai rapid
100,D1,Q231,38.715,36.393,1.0638034786909571,5.997675319643555,0.42552139147638285,N5 mai rapid
100,D1,Q232,38.018,38.565,0.985816154544276,-1.4387921510863197,0.39432646181771036,Similar (+/-5%)
100,D1,Q234,1172.954,890.124,1.3177422471475884,24.112625047529566,0.5270968988590353,N5 mai rapid
100,D1,Q236,292.142,105.925,2.7580080245456693,63.74194740913664,1.1032032098182678,N5 mai rapid
100,D1,Q239,86.042,44.383,1.9386251492688642,48.417052137328284,0.7754500597075457,N5 mai rapid
100,D1,Q240,205.188,193.929,1.0580573302600436,5.487162991987829,0.4232229321040174,N5 mai rapid
100,D1,Q241,53.458,49.726,1.0750512810199895,6.981181488271165,0.43002051240799577,N5 mai rapid
100,D1,Q242,2996.409,2480.193,1.2081354152680859,17.22782170257798,0.4832541661072344,N5 mai rapid
100,D1,Q243,305.754,89.23,3.4265829877843776,70.81640796195634,1.3706331951137511,N5 mai rapid
100,D1,Q244,27.633,25.963,1.0643223048183954,6.043498715304159,0.4257289219273582,N5 mai rapid
100,D1,Q245,27.446,25.545,1.0744176942650225,6.92632806237703,0.429767077706009,N5 mai rapid
100,D1,Q246,106.27,86.78,1.2245909195667204,18.340077161945985,0.48983636782668816,N5 mai rapid
100,D1,Q247,473.951,174.795,2.7114677193283563,63.11960519125396,1.0845870877313426,N5 mai rapid
100,D1,Q249,97.838,49.015,1.9960828317861878,49.901878615670796,0.7984331327144751,N5 mai rapid
100,D1,Q250,12.016,10.191,1.1790795800215876,15.188082556591207,0.47163183200863507,N5 mai rapid
100,D2,Q001,49.789,160.431,0.3103452574627098,-222.22177589427386,0.12413810298508392,N2 mai rapid
100,D2,Q002,51.361,45.609,1.1261154596680478,11.199158894881322,0.45044618386721913,N5 mai rapid
100,D2,Q003,122.785,67.21,1.8268858800773695,45.26204340921123,0.7307543520309479,N5 mai rapid
100,D2,Q004,83.496,59.659,1.3995541326539163,28.54867299032289,0.5598216530615665,N5 mai rapid
100,D2,Q005,118.414,192.502,0.6151312713634144,-62.566926208049736,0.24605250854536576,N2 mai rapid
100,D2,Q006,126.798,412.642,0.3072833109571978,-225.43257780091167,0.12291332438287912,N2 mai rapid
100,D2,Q007,4.488,18.203,0.2465527660275779,-305.59269162210336,0.09862110641103115,N2 mai rapid
100,D2,Q008,6.256,11.717,0.5339250661432107,-87.29219948849105,0.21357002645728426,N2 mai rapid
100,D2,Q009,18.335,77.377,0.23695671840469393,-322.01799836378507,0.09478268736187757,N2 mai rapid
100,D2,Q010,7.349,9.39,0.7826411075612353,-27.772486052524158,0.3130564430244941,N2 mai rapid
100,D2,Q011,64.323,181.992,0.3534386126862719,-182.93456461918757,0.14137544507450878,N2 mai rapid
100,D2,Q012,78.179,190.871,0.40959077072996947,-144.14612619757224,0.16383630829198778,N2 mai rapid
100,D2,Q014,6.19,10.927,0.5664866843598426,-76.52665589660741,0.22659467374393705,N2 mai rapid
100,D2,Q015,1.654,1.586,1.0428751576292559,4.1112454655380795,0.4171500630517023,Similar (+/-5%)
100,D2,Q016,57.21,123.714,0.46243755759251176,-116.24541164132143,0.1849750230370047,N2 mai rapid
100,D2,Q017,76.625,195.741,0.3914611655197429,-155.4531810766721,0.15658446620789718,N2 mai rapid
100,D2,Q018,56.431,58.837,0.9591073644135492,-4.263613971044295,0.3836429457654197,Similar (+/-5%)
100,D2,Q019,0.633,0.943,0.6712619300106045,-48.97314375987361,0.26850477200424183,N2 mai rapid
100,D2,Q020,18.484,34.454,0.5364834271782667,-86.39904782514606,0.21459337087130667,N2 mai rapid
100,D2,Q021,35.31,91.45,0.3861126298523784,-158.9917870291702,0.15444505194095134,N2 mai rapid
100,D2,Q022,34.934,37.542,0.93053113845826,-7.465506383465977,0.372212455383304,N2 mai rapid
100,D2,Q023,113.826,477.188,0.2385349170557516,-319.2258359250083,0.09541396682230065,N2 mai rapid
100,D2,Q025,86.083,193.7,0.44441404233350545,-125.0153921215571,0.17776561693340218,N2 mai rapid
100,D2,Q026,59.707,191.866,0.31119114381912377,-221.34590584018628,0.1244764575276495,N2 mai rapid
100,D2,Q027,11.894,12.84,0.9263239875389409,-7.95359004540104,0.37052959501557636,N2 mai rapid
100,D2,Q029,136.369,196.692,0.6933123868789782,-44.23512675168111,0.2773249547515913,N2 mai rapid
100,D2,Q030,147.378,190.061,0.7754247320597071,-28.961581782898417,0.31016989282388285,N2 mai rapid
100,D2,Q031,1986.476,1294.35,1.5347286282690156,34.8419009341165,0.6138914513076063,N5 mai rapid
100,D2,Q032,120.442,147.291,0.8177145922018317,-22.292057587884628,0.32708583688073267,N2 mai rapid
100,D2,Q033,214.007,223.025,0.9595650711803609,-4.213880854364578,0.38382602847214436,Similar (+/-5%)
100,D2,Q034,409.669,677.079,0.605053472342223,-65.27464855773808,0.24202138893688918,N2 mai rapid
100,D2,Q035,73.736,115.99,0.6357099749978447,-57.30443745253334,0.25428398999913787,N2 mai rapid
100,D2,Q036,53.815,105.327,0.5109326193663543,-95.72052401746726,0.2043730477465417,N2 mai rapid
100,D2,Q037,252.16,375.934,0.6707560369639352,-49.08550126903555,0.26830241478557404,N2 mai rapid
100,D2,Q038,312.119,395.047,0.7900806739451255,-26.56935335561116,0.3160322695780502,N2 mai rapid
100,D2,Q039,297.365,403.521,0.7369257114251798,-35.69888857128445,0.29477028457007193,N2 mai rapid
100,D2,Q041,1064.137,1625.381,0.6547000364837536,-52.74170525035782,0.26188001459350146,N2 mai rapid
100,D2,Q042,261.565,940.835,0.27801367933803484,-259.6945309961195,0.11120547173521393,N2 mai rapid
100,D2,Q043,32.043,199.419,0.16068178057256327,-522.3480947476828,0.06427271222902531,N2 mai rapid
100,D2,Q044,195.93,417.661,0.4691125099063595,-113.16847853825345,0.1876450039625438,N2 mai rapid
100,D2,Q046,164.252,292.284,0.5619602852020638,-77.94851813067723,0.2247841140808255,N2 mai rapid
100,D2,Q047,173.557,200.913,0.8638415632637011,-15.76196869040144,0.34553662530548046,N2 mai rapid
100,D2,Q048,65.648,124.058,0.5291718389785423,-88.97453083109922,0.2116687355914169,N2 mai rapid
100,D2,Q049,64.342,185.028,0.3477419633785157,-187.56955021603306,0.1390967853514063,N2 mai rapid
100,D2,Q052,1117.866,1157.719,0.9655762754174372,-3.5650963532301785,0.38623051016697485,Similar (+/-5%)
100,D2,Q053,917.863,1112.791,0.8248296400671825,-21.23715630764067,0.329931856026873,N2 mai rapid
100,D2,Q055,73.019,289.186,0.2524983920383421,-296.04212602199425,0.10099935681533685,N2 mai rapid
100,D2,Q056,80.972,264.836,0.30574393209382406,-227.07108630143756,0.12229757283752962,N2 mai rapid
100,D2,Q057,329.277,686.332,0.47976343810284233,-108.43605839460395,0.19190537524113693,N2 mai rapid
100,D2,Q058,367.544,824.299,0.44588674740597767,-124.27219598197767,0.17835469896239106,N2 mai rapid
100,D2,Q059,333.173,760.01,0.4383797581610768,-128.1127222193875,0.17535190326443073,N2 mai rapid
100,D2,Q060,496.713,614.199,0.8087167188484515,-23.652692802483514,0.3234866875393806,N2 mai rapid
100,D2,Q062,72.652,237.188,0.3063055466549741,-226.47139789682322,0.12252221866198965,N2 mai rapid
100,D2,Q063,18.296,78.467,0.2331680833981164,-328.8751639702667,0.09326723335924655,N2 mai rapid
100,D2,Q066,79.961,197.277,0.4053234791688844,-146.71652430559897,0.16212939166755375,N2 mai rapid
100,D2,Q070,380.773,114.435,3.327417311137327,69.9466611340615,1.330966924454931,N5 mai rapid
100,D2,Q071,232.404,82.641,2.8122118561004825,64.44080136314348,1.124884742440193,N5 mai rapid
100,D2,Q072,66.629,27.979,2.381393187747954,58.007774392531786,0.9525572750991816,N5 mai rapid
100,D2,Q073,311.544,107.19,2.906465155331654,65.5939449965334,1.1625860621326616,N5 mai rapid
100,D2,Q074,274.258,85.273,3.216234916093019,68.90774380328011,1.2864939664372075,N5 mai rapid
100,D2,Q075,394.182,334.514,1.1783722056475963,15.137170139681672,0.4713488822590385,N5 mai rapid
100,D2,Q076,138.202,171.927,0.8038411651456723,-24.402685923503274,0.3215364660582689,N2 mai rapid
100,D2,Q077,88.609,113.656,0.7796244808897022,-28.26688033946892,0.31184979235588084,N2 mai rapid
100,D2,Q078,84.067,107.694,0.7806098761305179,-28.104963897843398,0.31224395045220715,N2 mai rapid
100,D2,Q079,111.937,130.388,0.8584915789796607,-16.48337904356916,0.3433966315918643,N2 mai rapid
100,D2,Q080,3.924,1.868,2.1006423982869378,52.39551478083588,0.8402569593147751,N5 mai rapid
100,D2,Q081,1.322,1.13,1.169911504424779,14.523449319213325,0.4679646017699116,N5 mai rapid
100,D2,Q082,25.348,25.331,1.0006711144447515,0.06706643522171163,0.4002684457779006,Similar (+/-5%)
100,D2,Q083,52.89,66.018,0.8011451422339362,-24.821327283040272,0.3204580568935745,N2 mai rapid
100,D2,Q084,15.919,19.061,0.8351607995383243,-19.737420692254535,0.33406431981532975,N2 mai rapid
100,D2,Q085,6.7,9.903,0.6765626577804705,-47.80597014925373,0.2706250631121882,N2 mai rapid
100,D2,Q086,65.788,42.717,1.540089425755554,35.06870553900407,0.6160357703022216,N5 mai rapid
100,D2,Q087,85.201,72.001,1.1833307870724017,15.492775906386063,0.47333231482896065,N5 mai rapid
100,D2,Q088,19.527,22.837,0.855059771423567,-16.950888513340495,0.3420239085694268,N2 mai rapid
100,D2,Q089,18.05,18.169,0.9934503825196764,-0.6592797783933505,0.39738015300787055,Similar (+/-5%)
100,D2,Q090,16.751,18.486,0.9061451909553175,-10.357590591606467,0.362458076382127,N2 mai rapid
100,D2,Q091,3.19,2.893,1.102661596958175,9.310344827586212,0.44106463878327,N5 mai rapid
100,D2,Q092,407.345,356.752,1.1418156029959188,12.420184364604946,0.4567262411983675,N5 mai rapid
100,D2,Q093,456.872,383.763,1.1905055985074122,16.002074979425316,0.4762022394029649,N5 mai rapid
100,D2,Q094,24.938,25.826,0.9656160458452722,-3.5608308605341317,0.38624641833810885,Similar (+/-5%)
100,D2,Q095,8.995,8.904,1.0102201257861634,1.0116731517509652,0.4040880503144654,Similar (+/-5%)
100,D2,Q096,21.234,20.539,1.0338380641706022,3.27305265140812,0.41353522566824086,Similar (+/-5%)
100,D2,Q097,66.304,86.492,0.7665911298154743,-30.447635135135137,0.3066364519261897,N2 mai rapid
100,D2,Q098,21.475,19.213,1.1177327850934264,10.533178114086148,0.44709311403737056,N5 mai rapid
100,D2,Q100,7.868,12.759,0.6166627478642527,-62.163192679206915,0.24666509914570106,N2 mai rapid
100,D2,Q102,20.284,88.275,0.22978193146417442,-335.19522776572677,0.09191277258566977,N2 mai rapid
100,D2,Q104,83.434,238.632,0.34963458379429413,-186.01289642112332,0.13985383351771766,N2 mai rapid
100,D2,Q105,38.109,265.012,0.14380103542481096,-595.4052848408512,0.057520414169924386,N2 mai rapid
100,D2,Q106,102.813,296.379,0.34689704736165516,-188.26996586034844,0.13875881894466208,N2 mai rapid
100,D2,Q107,111.764,316.882,0.3526991119722799,-183.527790701836,0.14107964478891194,N2 mai rapid
100,D2,Q108,125.226,310.502,0.4033017500692427,-147.95330043281746,0.16132070002769708,N2 mai rapid
100,D2,Q109,42.825,163.483,0.2619538422955292,-281.74664331582017,0.10478153691821168,N2 mai rapid
100,D2,Q111,23.103,192.773,0.11984562153413601,-734.4067869973595,0.04793824861365441,N2 mai rapid
100,D2,Q112,46.739,106.657,0.4382178384916133,-128.19700892188536,0.1752871353966453,N2 mai rapid
100,D2,Q113,67.154,122.935,0.5462561516248423,-83.06429996723949,0.21850246064993692,N2 mai rapid
100,D2,Q114,32.056,22.79,1.4065818341377796,28.905665086099326,0.5626327336551118,N5 mai rapid
100,D2,Q115,168.665,616.516,0.27357765248590465,-265.5269320843091,0.10943106099436187,N2 mai rapid
100,D2,Q116,48.086,277.976,0.17298615707830892,-478.08093831884537,0.06919446283132356,N2 mai rapid
100,D2,Q117,69.614,425.702,0.1635275380430442,-511.51779814405137,0.06541101521721768,N2 mai rapid
100,D2,Q118,14.841,348.959,0.04252935158571637,-2251.3172966781217,0.017011740634286548,N2 mai rapid
100,D2,Q120,7.031,26.738,0.26295908444909866,-280.28729910396817,0.10518363377963946,N2 mai rapid
100,D2,Q122,559.456,1235.096,0.4529655994351856,-120.7673168220557,0.18118623977407425,N2 mai rapid
100,D2,Q123,223.447,893.817,0.2499918887199505,-300.0129784691672,0.0999967554879802,N2 mai rapid
100,D2,Q126,267.9,663.11,0.40400536864170344,-147.52146323254948,0.1616021474566814,N2 mai rapid
100,D2,Q127,252.615,637.142,0.3964814750871862,-152.2185935118659,0.15859259003487447,N2 mai rapid
100,D2,Q128,1019.319,2627.487,0.3879444503436173,-157.7688633293405,0.15517778013744693,N2 mai rapid
100,D2,Q129,27.516,123.936,0.2220178156467854,-350.41430440471004,0.08880712625871416,N2 mai rapid
100,D2,Q130,12.866,13.709,0.9385075497848129,-6.552152961293331,0.37540301991392516,N2 mai rapid
100,D2,Q131,56.778,83.205,0.6823868757887146,-46.54443622529853,0.27295475031548583,N2 mai rapid
100,D2,Q133,165.336,308.661,0.5356556221874484,-86.68710988532442,0.21426224887497938,N2 mai rapid
100,D2,Q134,331.91,625.111,0.5309617012018666,-88.33750112982433,0.21238468048074663,N2 mai rapid
100,D2,Q135,2.09,3.779,0.5530563641174914,-80.81339712918661,0.22122254564699656,N2 mai rapid
100,D2,Q136,109.676,234.916,0.4668732653373972,-114.19088952915861,0.18674930613495888,N2 mai rapid
100,D2,Q137,62.865,231.166,0.27194743171573676,-267.718126143323,0.1087789726862947,N2 mai rapid
100,D2,Q138,15.103,220.38,0.06853162718940013,-1359.1802953055683,0.02741265087576005,N2 mai rapid
100,D2,Q139,15.329,178.991,0.08564117748937097,-1067.6626003000847,0.03425647099574839,N2 mai rapid
100,D2,Q140,14.804,118.067,0.12538643312695336,-697.5344501486085,0.05015457325078134,N2 mai rapid
100,D2,Q141,19.98,77.989,0.2561899755093667,-290.33533533533534,0.10247599020374668,N2 mai rapid
100,D2,Q142,2.515,7.533,0.3338643302801009,-199.52286282306164,0.13354573211204035,N2 mai rapid
100,D2,Q143,5.57,6.405,0.8696330991412958,-14.991023339317772,0.3478532396565183,N2 mai rapid
100,D2,Q144,11.811,19.224,0.6143882646691635,-62.76352552705106,0.24575530586766542,N2 mai rapid
100,D2,Q145,10.873,13.589,0.8001324600780042,-24.979306539133646,0.3200529840312017,N2 mai rapid
100,D2,Q146,12.521,14.587,0.8583670391444438,-16.500279530388937,0.3433468156577775,N2 mai rapid
100,D2,Q147,9.688,12.519,0.7738637271347553,-29.221717588769604,0.3095454908539021,N2 mai rapid
100,D2,Q148,53.139,176.282,0.301443142238005,-231.73751858333804,0.120577256895202,N2 mai rapid
100,D2,Q149,28.564,30.463,0.9376620818698093,-6.648228539420252,0.3750648327479237,N2 mai rapid
100,D2,Q150,14.826,16.564,0.8950736537068341,-11.72264939970322,0.3580294614827336,N2 mai rapid
100,D2,Q151,169.366,437.319,0.38728251002128883,-158.2094399111982,0.15491300400851554,N2 mai rapid
100,D2,Q152,68.619,486.781,0.14096482812599506,-609.3968142934173,0.05638593125039802,N2 mai rapid
100,D2,Q153,2826.912,3226.874,0.8760527990866702,-14.148371084773775,0.3504211196346681,N2 mai rapid
100,D2,Q154,3190.445,1704.896,1.871342885431135,46.56243878205078,0.7485371541724539,N5 mai rapid
100,D2,Q155,88.703,90.795,0.9769590836499807,-2.358432071068621,0.3907836334599923,Similar (+/-5%)
100,D2,Q156,17.418,16.003,1.088420921077298,8.12377999770352,0.4353683684309192,N5 mai rapid
100,D2,Q157,16.451,14.801,1.1114789541247214,10.02978542337852,0.44459158164988855,N5 mai rapid
100,D2,Q158,333.473,329.029,1.0135064082497287,1.332641623159901,0.4054025632998915,Similar (+/-5%)
100,D2,Q159,367.797,346.516,1.0614141915524824,5.786072208310563,0.424565676620993,N5 mai rapid
100,D2,Q161,47.218,41.041,1.1505080285568092,13.081875555932074,0.4602032114227237,N5 mai rapid
100,D2,Q162,156.16,29.973,5.21002235345144,80.80622438524591,2.084008941380576,N5 mai rapid
100,D2,Q163,10.261,8.929,1.1491768395117032,12.981190917064605,0.4596707358046813,N5 mai rapid
100,D2,Q164,246.349,92.988,2.6492558179550048,62.25355085671141,1.0597023271820019,N5 mai rapid
100,D2,Q165,319.144,88.663,3.5995172732706995,72.21849697941994,1.4398069093082797,N5 mai rapid
100,D2,Q166,242.046,87.739,2.7587047949030645,63.75110516182873,1.1034819179612259,N5 mai rapid
100,D2,Q167,184.079,81.831,2.2495020224609257,55.54571678464137,0.8998008089843703,N5 mai rapid
100,D2,Q168,59.492,55.058,1.0805332558392966,7.453102938210175,0.43221330233571864,N5 mai rapid
100,D2,Q169,55.954,54.583,1.0251177106425078,2.4502269721557033,0.4100470842570031,Similar (+/-5%)
100,D2,Q170,83.333,76.278,1.092490626392931,8.466033864135449,0.4369962505571724,N5 mai rapid
100,D2,Q171,77.363,75.735,1.0214960058097313,2.104365135788426,0.40859840232389255,Similar (+/-5%)
100,D2,Q172,71.834,17.94,4.004124860646599,75.02575382131025,1.6016499442586398,N5 mai rapid
100,D2,Q173,8.562,9.595,0.8923397602918185,-12.064938098575114,0.3569359041167274,N2 mai rapid
100,D2,Q174,9.846,7.946,1.2391140196325197,19.297176518383104,0.4956456078530079,N5 mai rapid
100,D2,Q175,26.159,16.479,1.5874142848473816,37.00447264803701,0.6349657139389526,N5 mai rapid
100,D2,Q176,17.025,15.553,1.0946441201054458,8.646108663729796,0.4378576480421783,N5 mai rapid
100,D2,Q177,14.755,14.351,1.0281513483380949,2.7380548966452043,0.41126053933523793,Similar (+/-5%)
100,D2,Q178,26.579,25.272,1.0517173156062045,4.917416005116829,0.42068692624248183,N5 mai rapid
100,D2,Q179,42.168,26.096,1.6158798283261802,38.114209827357236,0.6463519313304721,N5 mai rapid
100,D2,Q180,24.776,22.886,1.0825832386611902,7.628350016144658,0.4330332954644761,N5 mai rapid
100,D2,Q181,106.915,67.133,1.5925848688424473,37.20899780199225,0.637033947536979,N5 mai rapid
100,D2,Q182,33.757,31.721,1.0641846095646417,6.031341647658257,0.42567384382585666,N5 mai rapid
100,D2,Q185,300.415,68.706,4.3724711087823485,77.12963733501988,1.7489884435129395,N5 mai rapid
100,D2,Q186,30.655,16.017,1.9139039770244117,47.75077475126407,0.7655615908097647,N5 mai rapid
100,D2,Q187,16.248,13.66,1.189458272327965,15.92811422944363,0.475783308931186,N5 mai rapid
100,D2,Q188,66.264,22.506,2.944281524926686,66.03585657370517,1.1777126099706743,N5 mai rapid
100,D2,Q189,180.154,104.224,1.7285270187288915,42.14727399891204,0.6914108074915566,N5 mai rapid
100,D2,Q190,5.55,5.872,0.9451634877384196,-5.801801801801803,0.37806539509536785,N2 mai rapid
100,D2,Q191,5.539,6.59,0.8405159332321699,-18.9745441415418,0.33620637329286795,N2 mai rapid
100,D2,Q192,186.061,164.498,1.1310836605916181,11.589209990272016,0.45243346423664726,N5 mai rapid
100,D2,Q193,63.117,24.842,2.540737460751952,60.64134860655608,1.016294984300781,N5 mai rapid
100,D2,Q194,25.004,23.418,1.0677256811000087,6.342985122380427,0.42709027244000347,N5 mai rapid
100,D2,Q195,10.434,11.118,0.9384781435509982,-6.555491661874652,0.3753912574203993,N2 mai rapid
100,D2,Q196,10.234,9.613,1.0646000208051598,6.0680085987883565,0.4258400083220639,N5 mai rapid
100,D2,Q199,2.973,4.64,0.6407327586206897,-56.07130844265051,0.2562931034482759,N2 mai rapid
100,D2,Q200,6.124,6.811,0.8991337542211129,-11.218158066623127,0.3596535016884451,N2 mai rapid
100,D2,Q201,5.95,6.24,0.953525641025641,-4.873949579831933,0.3814102564102564,Similar (+/-5%)
100,D2,Q202,5.74,5.759,0.9967008161139086,-0.3310104529616747,0.39868032644556345,Similar (+/-5%)
100,D2,Q203,63.37,65.987,0.9603406731628957,-4.12971437588764,0.3841362692651583,Similar (+/-5%)
100,D2,Q204,16.978,18.342,0.9256351542906991,-8.033926257509702,0.3702540617162796,N2 mai rapid
100,D2,Q205,9.034,3.013,2.9983405243942918,66.64821784370157,1.1993362097577167,N5 mai rapid
100,D2,Q206,13.882,7.4,1.8759459459459458,46.693560005762855,0.7503783783783783,N5 mai rapid
100,D2,Q207,10.521,5.122,2.0540804373291683,51.31641478946869,0.8216321749316673,N5 mai rapid
100,D2,Q208,73.82,74.542,0.9903141852915134,-0.9780547277160776,0.3961256741166054,Similar (+/-5%)
100,D2,Q209,34.906,35.405,0.9859059454879253,-1.4295536583968438,0.3943623781951701,Similar (+/-5%)
100,D2,Q210,33.545,33.531,1.0004175240821926,0.04173498285885497,0.40016700963287705,Similar (+/-5%)
100,D2,Q211,33.686,33.726,0.9988139714167111,-0.1187436917413737,0.39952558856668446,Similar (+/-5%)
100,D2,Q212,86.265,81.501,1.0584532705120182,5.522517822987302,0.4233813082048073,N5 mai rapid
100,D2,Q213,98.139,110.197,0.8905777834242311,-12.286654642904459,0.35623111336969243,N2 mai rapid
100,D2,Q214,102.447,115.522,0.8868180952545835,-12.762696809081772,0.35472723810183343,N2 mai rapid
100,D2,Q215,113.045,111.754,1.0115521592068293,1.1420230881507336,0.4046208636827317,Similar (+/-5%)
100,D2,Q216,76.146,38.864,1.9592939481268012,48.96120610406325,0.7837175792507205,N5 mai rapid
100,D2,Q217,43.012,41.227,1.0432968685570136,4.150004649865163,0.41731874742280545,Similar (+/-5%)
100,D2,Q218,44.658,41.457,1.077212533468413,7.167808679295984,0.43088501338736523,N5 mai rapid
100,D2,Q219,185.268,107.527,1.7229905047104448,41.96137487315673,0.689196201884178,N5 mai rapid
100,D2,Q220,1890.548,500.679,3.7759682351366846,73.51672636716974,1.5103872940546739,N5 mai rapid
100,D2,Q221,1038.753,489.181,2.1234532821184797,52.90689894517753,0.8493813128473919,N5 mai rapid
100,D2,Q222,498.285,476.91,1.044819777316475,4.289713718052921,0.41792791092659,Similar (+/-5%)
100,D2,Q223,267.525,107.45,2.489762680316426,59.83552938977665,0.9959050721265704,N5 mai rapid
100,D2,Q224,14.994,9.414,1.592734225621415,37.21488595438176,0.637093690248566,N5 mai rapid
100,D2,Q225,96.305,48.324,1.9929020776425794,49.82191994185142,0.7971608310570317,N5 mai rapid
100,D2,Q226,56.903,46.268,1.2298564882856402,18.689700015816385,0.4919425953142561,N5 mai rapid
100,D2,Q227,740.896,238.59,3.1053103650614022,67.79709972789702,1.242124146024561,N5 mai rapid
100,D2,Q228,730.042,264.869,2.7562379893456765,63.718662761868494,1.1024951957382707,N5 mai rapid
100,D2,Q229,27.455,25.336,1.0836359330596779,7.71808413767984,0.43345437322387115,N5 mai rapid
100,D2,Q230,41.316,34.623,1.193310804956243,16.19953528899217,0.47732432198249725,N5 mai rapid
100,D2,Q231,23.356,23.071,1.0123531706471327,1.2202431923274537,0.40494126825885307,Similar (+/-5%)
100,D2,Q232,23.826,23.137,1.0297791416346112,2.8917988751783765,0.41191165665384444,Similar (+/-5%)
100,D2,Q234,348.969,303.687,1.149107469203489,12.975937690740432,0.4596429876813956,N5 mai rapid
100,D2,Q236,77.018,86.199,0.8934906437429669,-11.92058999194993,0.3573962574971868,N2 mai rapid
100,D2,Q239,23.411,23.257,1.0066216622952229,0.6578104309939767,0.40264866491808915,Similar (+/-5%)
100,D2,Q240,76.844,78.438,0.9796782171906473,-2.0743324137213164,0.39187128687625894,Similar (+/-5%)
100,D2,Q241,92.165,95.248,0.9676318662859063,-3.3450876146042403,0.3870527465143625,Similar (+/-5%)
100,D2,Q242,246.38,272.294,0.9048308078767803,-10.517899180128252,0.3619323231507121,N2 mai rapid
100,D2,Q243,59.038,73.94,0.7984582093589396,-25.241369965107225,0.31938328374357583,N2 mai rapid
100,D2,Q244,19.647,20.616,0.9529976717112921,-4.932050694762566,0.38119906868451686,Similar (+/-5%)
100,D2,Q245,19.128,19.691,0.9714082575796049,-2.943329150982846,0.38856330303184194,Similar (+/-5%)
100,D2,Q246,33.162,31.565,1.050594012355457,4.815752970267167,0.42023760494218276,N5 mai rapid
