penalty,mixture,.metric,.estimator,mean,n,std_err,.config
4.277979471001866e-5,0.2390999556519091,spec,binary,0.26026636588434343,5,0.08234284724109261,Preprocessor1_Model018
7.274589351628166e-5,0.2457236780319363,accuracy,binary,0.8825546218487395,5,0.012592282368566377,Preprocessor1_Model019
7.274589351628166e-5,0.2457236780319363,bal_accuracy,binary,0.6083931901750252,5,0.03511172855742822,Preprocessor1_Model019
7.274589351628166e-5,0.2457236780319363,roc_auc,binary,0.8022595388281035,5,0.03746725820631381,Preprocessor1_Model019
7.274589351628166e-5,0.2457236780319363,sens,binary,0.9565200144657069,5,0.015555338833467623,Preprocessor1_Model019
7.274589351628166e-5,0.2457236780319363,spec,binary,0.26026636588434343,5,0.08234284724109261,Preprocessor1_Model019
7.1333711308360125e-6,0.24644899414852262,accuracy,binary,0.8791148459383753,5,0.014130406399005624,Preprocessor1_Model020
7.1333711308360125e-6,0.24644899414852262,bal_accuracy,binary,0.606345237863871,5,0.034540787033262514,Preprocessor1_Model020
7.1333711308360125e-6,0.24644899414852262,roc_auc,binary,0.8009726011501319,5,0.038246031260773444,Preprocessor1_Model020
7.1333711308360125e-6,0.24644899414852262,sens,binary,0.9524241098433984,5,0.015385334298897381,Preprocessor1_Model020
7.1333711308360125e-6,0.24644899414852262,spec,binary,0.26026636588434343,5,0.08234284724109261,Preprocessor1_Model020
0.3291325527731686,0.26501780608668923,accuracy,binary,0.8984313725490196,5,0.029777098774411176,Preprocessor1_Model021
0.3291325527731686,0.26501780608668923,bal_accuracy,binary,0.5,5,0,Preprocessor1_Model021
0.3291325527731686,0.26501780608668923,roc_auc,binary,0.599913606710333,5,0.05573869852438194,Preprocessor1_Model021
0.3291325527731686,0.26501780608668923,sens,binary,1,5,0,Preprocessor1_Model021
0.3291325527731686,0.26501780608668923,spec,binary,0,5,0,Preprocessor1_Model021
7.846913403797178,0.26503273146227,accuracy,binary,0.8984313725490196,5,0.029777098774411176,Preprocessor1_Model022
7.846913403797178,0.26503273146227,bal_accuracy,binary,0.5,5,0,Preprocessor1_Model022
7.846913403797178,0.26503273146227,roc_auc,binary,0.5,5,0,Preprocessor1_Model022
7.846913403797178,0.26503273146227,sens,binary,1,5,0,Preprocessor1_Model022
7.846913403797178,0.26503273146227,spec,binary,0,5,0,Preprocessor1_Model022
0.0011990072612647958,0.2656866868492216,accuracy,binary,0.8848515406162465,5,0.018235561749618396,Preprocessor1_Model023
0.0011990072612647958,0.2656866868492216,bal_accuracy,binary,0.5936028072496498,5,0.02948252405011751,Preprocessor1_Model023
0.0011990072612647958,0.2656866868492216,roc_auc,binary,0.8068972566629197,5,0.04050087066985679,Preprocessor1_Model023
0.0011990072612647958,0.2656866868492216,sens,binary,0.9647163515605984,5,0.016148114942842063,Preprocessor1_Model023
0.0011990072612647958,0.2656866868492216,spec,binary,0.22248926293870114,5,0.074172290418483,Preprocessor1_Model023
8.219962588773644e-6,0.2741666215006262,accuracy,binary,0.8791148459383753,5,0.014130406399005624,Preprocessor1_Model024
8.219962588773644e-6,0.2741666215006262,bal_accuracy,binary,0.606345237863871,5,0.034540787033262514,Preprocessor1_Model024
8.219962588773644e-6,0.2741666215006262,roc_auc,binary,0.8008695716464913,5,0.03818670234057921,Preprocessor1_Model024
8.219962588773644e-6,0.2741666215006262,sens,binary,0.9524241098433984,5,0.015385334298897381,Preprocessor1_Model024
8.219962588773644e-6,0.2741666215006262,spec,binary,0.26026636588434343,5,0.08234284724109261,Preprocessor1_Model024
0.0014905244119286414,0.30122889997437596,accuracy,binary,0.8852324929971989,5,0.017983660997259742,Preprocessor1_Model025
0.0014905244119286414,0.30122889997437596,bal_accuracy,binary,0.5938321650478149,5,0.029481979573234795,Preprocessor1_Model025
0.0014905244119286414,0.30122889997437596,roc_auc,binary,0.8091704509188393,5,0.04077065939390883,Preprocessor1_Model025
0.0014905244119286414,0.30122889997437596,sens,binary,0.9651750671569287,5,0.016128290864018804,Preprocessor1_Model025
0.0014905244119286414,0.30122889997437596,spec,binary,0.22248926293870114,5,0.074172290418483,Preprocessor1_Model025
0.030447223582003132,0.30772001086734235,accuracy,binary,0.9035182072829131,5,0.020489658248588238,Preprocessor1_Model026
0.030447223582003132,0.30772001086734235,bal_accuracy,binary,0.6038692746406822,5,0.032889801502410894,Preprocessor1_Model026
0.030447223582003132,0.30772001086734235,roc_auc,binary,0.8321627268717715,5,0.03802444777591831,Preprocessor1_Model026
0.030447223582003132,0.30772001086734235,sens,binary,0.9852492863426633,5,0.012583184383024167,Preprocessor1_Model026
0.030447223582003132,0.30772001086734235,spec,binary,0.22248926293870114,5,0.074172290418483,Preprocessor1_Model026
9.990797504122854e-6,0.3117022020742297,accuracy,binary,0.8791148459383753,5,0.014130406399005624,Preprocessor1_Model027
9.990797504122854e-6,0.3117022020742297,bal_accuracy,binary,0.606345237863871,5,0.034540787033262514,Preprocessor1_Model027
9.990797504122854e-6,0.3117022020742297,roc_auc,binary,0.8010666393556608,5,0.0381015505684015,Preprocessor1_Model027
9.990797504122854e-6,0.3117022020742297,sens,binary,0.9524241098433984,5,0.015385334298897381,Preprocessor1_Model027
9.990797504122854e-6,0.3117022020742297,spec,binary,0.26026636588434343,5,0.08234284724109261,Preprocessor1_Model027
0.047466707932068995,0.31244816491380334,accuracy,binary,0.8950028011204482,5,0.02528665868040613,Preprocessor1_Model028
0.047466707932068995,0.31244816491380334,bal_accuracy,binary,0.5454891268497548,5,0.03763259228025713,Preprocessor1_Model028
0.047466707932068995,0.31244816491380334,roc_auc,binary,0.8219669367434292,5,0.035337818091385635,Preprocessor1_Model028
0.047466707932068995,0.31244816491380334,sens,binary,0.9917808219178083,5,0.008219178082191792,Preprocessor1_Model028
0.047466707932068995,0.31244816491380334,spec,binary,0.09919743178170144,5,0.0833719670285553,Preprocessor1_Model028
0.07073328744494876,0.3198206170927733,accuracy,binary,0.8927170868347339,5,0.026557919165564027,Preprocessor1_Model029
0.07073328744494876,0.3198206170927733,bal_accuracy,binary,0.538747553816047,5,0.03874755381604695,Preprocessor1_Model029
0.07073328744494876,0.3198206170927733,roc_auc,binary,0.8260565679912083,5,0.03527251550848733,Preprocessor1_Model029
0.07073328744494876,0.3198206170927733,sens,binary,0.9917808219178083,5,0.008219178082191792,Preprocessor1_Model029
0.07073328744494876,0.3198206170927733,spec,binary,0.08571428571428572,5,0.0857142857142857,Preprocessor1_Model029
0.037300398813075814,0.32148275640793145,accuracy,binary,0.9019943977591036,5,0.020804097887229884,Preprocessor1_Model030
0.037300398813075814,0.32148275640793145,bal_accuracy,binary,0.5807558938696387,5,0.03029052130026415,Preprocessor1_Model030
0.037300398813075814,0.32148275640793145,roc_auc,binary,0.8245870767876107,5,0.0360743370062437,Preprocessor1_Model030
0.037300398813075814,0.32148275640793145,sens,binary,0.9894324853228963,5,0.010567514677103729,Preprocessor1_Model030
0.037300398813075814,0.32148275640793145,spec,binary,0.17207930241638106,5,0.07009730743736683,Preprocessor1_Model030
0.3297129067432588,0.33282354031689465,accuracy,binary,0.8984313725490196,5,0.029777098774411176,Preprocessor1_Model031
0.3297129067432588,0.33282354031689465,bal_accuracy,binary,0.5,5,0,Preprocessor1_Model031
0.3297129067432588,0.33282354031689465,roc_auc,binary,0.5251607492311994,5,0.02516074923119933,Preprocessor1_Model031
0.3297129067432588,0.33282354031689465,sens,binary,1,5,0,Preprocessor1_Model031
0.3297129067432588,0.33282354031689465,spec,binary,0,5,0,Preprocessor1_Model031
4.611950384222407e-6,0.3539045718498528,accuracy,binary,0.8791148459383753,5,0.014130406399005624,Preprocessor1_Model032
4.611950384222407e-6,0.3539045718498528,bal_accuracy,binary,0.606345237863871,5,0.034540787033262514,Preprocessor1_Model032
4.611950384222407e-6,0.3539045718498528,roc_auc,binary,0.8010654390074471,5,0.03813934710599355,Preprocessor1_Model032
4.611950384222407e-6,0.3539045718498528,sens,binary,0.9524241098433984,5,0.015385334298897381,Preprocessor1_Model032
4.611950384222407e-6,0.3539045718498528,spec,binary,0.26026636588434343,5,0.08234284724109261,Preprocessor1_Model032
0.5040577217419878,0.35544538078829646,accuracy,binary,0.8984313725490196,5,0.029777098774411176,Preprocessor1_Model033
0.5040577217419878,0.35544538078829646,bal_accuracy,binary,0.5,5,0,Preprocessor1_Model033
0.5040577217419878,0.35544538078829646,roc_auc,binary,0.5,5,0,Preprocessor1_Model033
0.5040577217419878,0.35544538078829646,sens,binary,1,5,0,Preprocessor1_Model033
0.5040577217419878,0.35544538078829646,spec,binary,0,5,0,Preprocessor1_Model033
0.038899193200206926,0.36948886583559215,accuracy,binary,0.8950700280112045,5,0.020561842111895788,Preprocessor1_Model034
0.038899193200206926,0.36948886583559215,bal_accuracy,binary,0.5566239363222586,5,0.03374338854186879,Preprocessor1_Model034
0.038899193200206926,0.36948886583559215,roc_auc,binary,0.8232088559139711,5,0.03544367909642328,Preprocessor1_Model034
0.038899193200206926,0.36948886583559215,sens,binary,0.9870841487279843,5,0.012915851272015666,Preprocessor1_Model034
0.038899193200206926,0.36948886583559215,spec,binary,0.1261637239165329,5,0.07962771085172797,Preprocessor1_Model034
4.5573854772768994e-4,0.37223806022666395,accuracy,binary,0.8829467787114846,5,0.01614320102132478,Preprocessor1_Model035
4.5573854772768994e-4,0.37223806022666395,bal_accuracy,binary,0.6012274021520284,5,0.032003298558675855,Preprocessor1_Model035
4.5573854772768994e-4,0.37223806022666395,roc_auc,binary,0.8023032408952557,5,0.0390464814839574,Preprocessor1_Model035
4.5573854772768994e-4,0.37223806022666395,sens,binary,0.9601659665096011,5,0.01615273593566531,Preprocessor1_Model035
4.5573854772768994e-4,0.37223806022666395,spec,binary,0.24228883779445576,5,0.07881049294056598,Preprocessor1_Model035
8.330777051307548e-5,0.37471395661123097,accuracy,binary,0.8829467787114845,5,0.012319066596132014,Preprocessor1_Model036
8.330777051307548e-5,0.37471395661123097,bal_accuracy,binary,0.6086307198662366,5,0.035041149668186444,Preprocessor1_Model036
8.330777051307548e-5,0.37471395661123097,roc_auc,binary,0.8025503679532374,5,0.03730600163776682,Preprocessor1_Model036
8.330777051307548e-5,0.37471395661123097,sens,binary,0.9569950738481298,5,0.015873179632215496,Preprocessor1_Model036
8.330777051307548e-5,0.37471395661123097,spec,binary,0.26026636588434343,5,0.08234284724109261,Preprocessor1_Model036
0.3912676297974477,0.3879090298432857,accuracy,binary,0.8984313725490196,5,0.029777098774411176,Preprocessor1_Model037
0.3912676297974477,0.3879090298432857,bal_accuracy,binary,0.5,5,0,Preprocessor1_Model037
0.3912676297974477,0.3879090298432857,roc_auc,binary,0.5,5,0,Preprocessor1_Model037
0.3912676297974477,0.3879090298432857,sens,binary,1,5,0,Preprocessor1_Model037
0.3912676297974477,0.3879090298432857,spec,binary,0,5,0,Preprocessor1_Model037
2.790742249696717e-5,0.3899944352451712,accuracy,binary,0.8791148459383753,5,0.014130406399005624,Preprocessor1_Model038
2.790742249696717e-5,0.3899944352451712,bal_accuracy,binary,0.606345237863871,5,0.034540787033262514,Preprocessor1_Model038
2.790742249696717e-5,0.3899944352451712,roc_auc,binary,0.8008697033281539,5,0.038145843746989094,Preprocessor1_Model038
2.790742249696717e-5,0.3899944352451712,sens,binary,0.9524241098433984,5,0.015385334298897381,Preprocessor1_Model038
2.790742249696717e-5,0.3899944352451712,spec,binary,0.26026636588434343,5,0.08234284724109261,Preprocessor1_Model038
4.803143302028914,0.40451028174720705,accuracy,binary,0.8984313725490196,5,0.029777098774411176,Preprocessor1_Model039
4.803143302028914,0.40451028174720705,bal_accuracy,binary,0.5,5,0,Preprocessor1_Model039
4.803143302028914,0.40451028174720705,roc_auc,binary,0.5,5,0,Preprocessor1_Model039
4.803143302028914,0.40451028174720705,sens,binary,1,5,0,Preprocessor1_Model039
4.803143302028914,0.40451028174720705,spec,binary,0,5,0,Preprocessor1_Model039
0.29926788143781957,0.40683259326033294,accuracy,binary,0.8984313725490196,5,0.029777098774411176,Preprocessor1_Model040
0.29926788143781957,0.40683259326033294,bal_accuracy,binary,0.5,5,0,Preprocessor1_Model040
0.29926788143781957,0.40683259326033294,roc_auc,binary,0.5,5,0,Preprocessor1_Model040
0.29926788143781957,0.40683259326033294,sens,binary,1,5,0,Preprocessor1_Model040
0.29926788143781957,0.40683259326033294,spec,binary,0,5,0,Preprocessor1_Model040
7.976720056051073e-4,0.40947495261207223,accuracy,binary,0.8844705882352941,5,0.01680620354006781,Preprocessor1_Model041
7.976720056051073e-4,0.40947495261207223,bal_accuracy,binary,0.5970498321430766,5,0.02997235723467314,Preprocessor1_Model041
7.976720056051073e-4,0.40947495261207223,roc_auc,binary,0.805059083891117,5,0.03953518014086237,Preprocessor1_Model041
7.976720056051073e-4,0.40947495261207223,sens,binary,0.9626216373025084,5,0.015981999117410335,Preprocessor1_Model041
7.976720056051073e-4,0.40947495261207223,spec,binary,0.23147802698364495,5,0.07478200511908377,Preprocessor1_Model041
0.007245111962870537,0.4106897765304893,accuracy,binary,0.9004705882352941,5,0.02192977574132579,Preprocessor1_Model042
0.007245111962870537,0.4106897765304893,bal_accuracy,binary,0.6071157543921261,5,0.03525684332641238,Preprocessor1_Model042
0.007245111962870537,0.4106897765304893,roc_auc,binary,0.8258542462254825,5,0.04446050453484179,Preprocessor1_Model042
0.007245111962870537,0.4106897765304893,sens,binary,0.9809314350347403,5,0.014054855590985184,Preprocessor1_Model042
0.007245111962870537,0.4106897765304893,spec,binary,0.23330007374951195,5,0.07854210391620897,Preprocessor1_Model042
0.36340947626018627,0.4127461186144501,accuracy,binary,0.8984313725490196,5,0.029777098774411176,Preprocessor1_Model043
0.36340947626018627,0.4127461186144501,bal_accuracy,binary,0.5,5,0,Preprocessor1_Model043
0.36340947626018627,0.4127461186144501,roc_auc,binary,0.5,5,0,Preprocessor1_Model043
0.36340947626018627,0.4127461186144501,sens,binary,1,5,0,Preprocessor1_Model043
0.36340947626018627,0.4127461186144501,spec,binary,0,5,0,Preprocessor1_Model043
4.181965998563129e-5,0.4394315362442285,accuracy,binary,0.8791148459383753,5,0.014130406399005624,Preprocessor1_Model044
4.181965998563129e-5,0.4394315362442285,bal_accuracy,binary,0.606345237863871,5,0.034540787033262514,Preprocessor1_Model044
